非交通事故中三轮机动车与其他和未特指机动车辆碰撞造成未特指的三轮机动车乘员的损伤,nhd,1
非交通事故中轻型货车或篷车的车辆外人员在轻型货车或篷车与行人或牲畜碰撞造成的损伤,nhd,1
非交通事故中轻型货车或篷车未特指的乘客在轻型货车或篷车与行人或牲畜碰撞造成的损伤,nhd,1
非交通事故中轻型货车或篷车与小汽车、轻型货车或篷车碰撞中轻型货车或篷车司机的损伤,nhd,1
非交通事故中轻型货车或篷车与小汽车、轻型货车或篷车碰撞中轻型货车或篷车乘客的损伤,nhd,1
交通事故中轻型货车或篷车与小汽车、轻型货车或篷车碰撞中轻型货车或篷车外人员的损伤,nhd,1
轻型货车或篷车与重型运输车或公共汽车碰撞中造成上或下轻型货车或篷车时的人员的损伤,nhd,1
交通事故中轻型货车或篷车与重型运输车或公共汽车碰撞中造成轻型货车或篷车司机的损伤,nhd,1
交通事故中轻型货车或篷车与重型运输车或公共汽车碰撞中造成轻型货车或篷车乘客的损伤,nhd,1
非交通事故中重型运输车与小汽车、轻型货车或篷车碰撞中造成重型运输车辆外人员的损伤,nhd,1
非交通事故中重型运输车与小汽车、轻型货车或篷车碰撞中造成未特指重型运输车乘员损伤,nhd,1
交通事故中重型运输车与其他和未特指机动车辆碰撞造成未特指的重型运输车乘员的损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与小汽车、轻型货车或篷车碰撞交通事故中的损伤,nhd,1
未特指的三轮机动车乘员在三轮机动车与小汽车、轻型货车或篷车碰撞交通事故中的损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与重型运输车或公共汽车碰撞非交通事故中的损伤,nhd,1
未特指的三轮机动车乘员在三轮机动车与重型运输车或公共汽车碰撞非交通事故中的损伤,nhd,1
轻型货车或篷车的车辆外人员在轻型货车或篷车与火车或铁路车辆碰撞交通事故中的损伤,nhd,1
未特指的轻型货车或篷车乘员在轻型货车或篷车与火车或铁路车辆碰撞交通事故中的损伤,nhd,1
轻型货车或篷车的车辆外人员在轻型货车或篷车与其他非机动车辆碰撞交通事故中的损伤,nhd,1
未特指的轻型货车或篷车乘员在轻型货车或篷车与其他非机动车辆碰撞交通事故中的损伤,nhd,1
重型运输车的车辆外人员在重型运输车与小汽车、轻型货车或篷车碰撞交通事故中的损伤,nhd,1
未特指的重型运输车乘员在重型运输车与小汽车、轻型货车或篷车碰撞交通事故中的损伤,nhd,1
重型运输车的车辆外人员在重型运输车与重型运输车或公共汽车碰撞非交通事故中的损伤,nhd,1
未特指的重型运输车乘员在重型运输车与重型运输车或公共汽车碰撞非交通事故中的损伤,nhd,1
"非阿片样镇痛药、解热药和抗风湿药的中毒及暴露于该类药物,意图不确定,未特指场所",nhd,1
"其他和未特指的化学制品和有害物质的中毒及暴露于该类物质,意图不确定,未特指场所",nhd,1
"全器官移植手术作为病人异常反应或以后并发症的原因,而在操作当时并未提及意外事故",nhd,1
"外造口形成手术作为病人异常反应或以后并发症的原因,而在操作当时并未提及意外事故",nhd,1
钙质沉着-雷诺现象-食管机能不良-指趾硬皮症-毛细血管扩张综合征[CREST],nhd,1
三轮机动车的车辆外人员在三轮机动车与小汽车、轻型货车或篷车碰撞中非交通事故损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与小汽车、轻型货车或篷车碰撞中交通事故的损伤,nhd,1
交通事故中三轮机动车与其他和未特指机动车辆碰撞造成未特指的三轮机动车乘客的损伤,nhd,1
轻型货车或篷车的车辆外人员在轻型货车或篷车与行人或牲畜碰撞造成的交通事故的损伤,nhd,1
未特指的轻型货车或篷车乘员在轻型货车或篷车与行人或牲畜碰撞造成的交通事故的损伤,nhd,1
轻型货车或篷车与小汽车、轻型货车或篷车碰撞中上或下轻型货车或篷车时的人员的损伤,nhd,1
交通事故中轻型货车或篷车与小汽车、轻型货车或篷车碰撞中轻型货车或篷车司机的损伤,nhd,1
交通事故中轻型货车或篷车与小汽车、轻型货车或篷车碰撞中轻型货车或篷车乘客的损伤,nhd,1
非交通事故中轻型货车或篷车与重型运输车或公共汽车碰撞中轻型货车或篷车司机损的伤,nhd,1
非交通事故中轻型货车或篷车与重型运输车或公共汽车碰撞中轻型货车或篷车乘客的损伤,nhd,1
非交通事故中轻型货车或篷车与火车或铁路车辆碰撞中轻型货车或篷车车辆外人员的损伤,nhd,1
非交通事故中轻型货车或篷车与火车或铁路车辆碰撞中未特指轻型货车或篷车乘员的损伤,nhd,1
交通事故中轻型货车或篷车与火车或铁路车辆碰撞中未特指轻型货车或篷车的乘员的损伤,nhd,1
非交通事故中轻型货车或篷车与其他非机动车辆碰撞中轻型货车或篷车车辆外人员的损伤,nhd,1
非交通事故中轻型货车或篷车与其他非机动车辆碰撞中未特指轻型货车或篷车乘员的损伤,nhd,1
非交通事故中轻型货车或篷车与固定或静止物体碰撞中轻型货车或篷车车辆外人员的损伤,nhd,1
非交通事故中轻型货车或篷车与固定或静止物体碰撞中未特指轻型货车或篷车乘员的损伤,nhd,1
交通事故中轻型货车或篷车与固定或静止物体碰撞中轻型货车或篷车的车辆外人员的损伤,nhd,1
非交通事故中轻型货车或篷车与其他机动车辆碰撞造成未特指轻型货车或篷车乘员的损伤,nhd,1
交通事故中轻型货车或篷车与其他和未特指机动车辆碰撞造成轻型货车或篷车乘客的损伤,nhd,1
非交通事故中公共汽车与小汽车、轻型货车或篷车碰撞中未特指的公共汽车乘员的损伤,nhd,1
交通事故中公共汽车与小汽车、轻型货车或篷车碰撞造成未特指的公共汽车乘员的损伤,nhd,1
交通事故中公共汽车与重型运输车或公共汽车碰撞中造成未特指的公共汽车乘员的损伤,nhd,1
其他特指的涉及非机动车辆(碰撞性)(非碰撞性)运输事故中的人员损伤(交通性),nhd,1
"其他特指的涉及非机动车辆(碰撞性)(非碰撞性)运输事故中的人员损伤,非交通性",nhd,1
三轮机动车的车辆外人员在三轮机动车与重型运输车或公共汽车碰撞交通事故中的损伤,nhd,1
未特指的三轮机动车乘员在三轮机动车与重型运输车或公共汽车碰撞交通事故中的损伤,nhd,1
轻型货车或篷车的车辆外人员在轻型货车或篷车与行人或牲畜碰撞非交通事故中的损伤,nhd,1
未特指的轻型货车或篷车乘员在轻型货车或篷车与行人或牲畜碰撞非交通事故中的损伤,nhd,1
重型运输车的车辆外人员在重型运输车与重型运输车或公共汽车碰撞交通事故中的损伤,nhd,1
未特指的重型运输车乘员在重型运输车与重型运输车或公共汽车碰撞交通事故中的损伤,nhd,1
公共汽车的车辆外人员在公共汽车与小汽车、轻型货车或篷车碰撞非交通事故中的损伤,nhd,1
未特指的公共汽车乘员在公共汽车与小汽车、轻型货车或篷车碰撞非交通事故中的损伤,nhd,1
"其他重建手术作为病人异常反应或以后并发症的原因,而在操作当时并未提及意外事故",nhd,1
"其他外科操作作为病人异常反应或以后并发症的原因,而在操作当时并未提及意外事故",nhd,1
"心导管插入术作为病人异常反应或以后并发症的原因,而在操作当时并未提及意外事故",nhd,1
"其他医疗操作作为病人异常反应或以后并发症的原因,而在操作当时并未提及意外事故",nhd,1
"粘液水肿引起的主要影响中枢神经系统的全身性萎缩(E00.1+,E03.-+)",nhd,1
急性早幼粒细胞性白血病[APL](M98660/3) 按(FAB)分类:M3,nhd,1
未特指的骑摩托车人员在摩托车与小汽车、轻型货车或篷车碰撞中的非交通事故的损伤,nhd,1
非交通事故中摩托车与其他和未特指的机动车辆碰撞造成未特指的骑摩托车人员的损伤,nhd,1
未特指三轮机动车乘员在三轮机动车与小汽车、轻型货车或篷车碰撞中非交通事故损伤,nhd,1
未特指三轮机动车乘员在三轮机动车与小汽车、轻型货车可篷车碰撞中交通事故的损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与重型运输车或公共汽车碰撞中非交通事故损伤,nhd,1
未特指的三轮机动车辆乘员在三轮机动车与固定或静止物体碰撞造成非交通事故的损伤,nhd,1
非交通事故中小汽车与小汽车、轻型货车或开篷车碰撞中造成小汽车的车辆外人员损伤,nhd,1
非交通事故中小汽车与小汽车、轻型货车或开篷车碰撞中造成未特指的小汽车乘员损伤,nhd,1
未特指的轻型货车或篷车乘客在车轻型货车或篷车与脚踏车碰撞造成的非交通事故损伤,nhd,1
非交通事故中轻型货车或篷车与两轮或三轮机动车碰撞造成轻型货车或篷车司机的损伤,nhd,1
非交通事故中轻型货车或篷车与两轮或三轮机动车碰撞造成轻型货车或篷车乘客的损伤,nhd,1
轻型货车或篷车与两轮或三轮机动车碰撞造成的上或下轻型货车或篷车时的人员的损伤,nhd,1
交通事故中轻型货车或篷车与火车或铁路车辆碰撞中轻型货车或篷车车辆外人员的损伤,nhd,1
交通事故中轻型货车或篷车与其他非机动车辆碰撞中轻型货车或篷车车辆外人员的损伤,nhd,1
交通事故中轻型货车或篷车与其他非机动车辆碰撞中未特指轻型货车或篷车乘客的损伤,nhd,1
非交通事故中轻型货车或篷车与固定或静止物体碰撞中造成轻型货车或篷车司机的损伤,nhd,1
非交通事故中轻型货车或篷车与固定或静止物体碰撞中造成轻型货车或篷车乘客的损伤,nhd,1
交通事故中轻型货车或篷车与固定或静止物体碰撞中未特指轻型货车或篷车乘员的损伤,nhd,1
交通事故中轻型货车或篷车与其他机动车辆碰撞造成未特指轻型货车或篷车乘员的损伤,nhd,1
重型运输车车辆外人员在重型运输车与小汽车、轻型货车或篷车碰撞中交通事故的损伤,nhd,1
未特指重型运输车乘员在重型运输车与小汽车、轻型货车或篷车碰撞中交通事故的损伤,nhd,1
重型运输车车辆外人员在重型运输车与重型运输车或公共汽车碰撞中非交通事故的损伤,nhd,1
未特指重型运输车乘员在重型运输车与重型运输车或公共汽车碰撞中非交通事故的损伤,nhd,1
非交通事故中公共汽车与小汽车、轻型货车或篷车碰撞中公共汽车车辆外人员的损伤,nhd,1
交通事故中公共汽车与小汽车、轻型货车或篷车碰撞造成公共汽车车辆外人员的损伤,nhd,1
非交通事故中公共汽车与重型运输车或公共汽车碰撞中未特指的公共汽车乘员的损伤,nhd,1
交通事故中公共汽车与重型运输车或公共汽车碰撞中造成公共汽车车辆外人员的损伤,nhd,1
未特指的骑摩托车人员在摩托车与小汽车、轻型货车或篷车碰撞非交通事故中的损伤,nhd,1
轻型货车或篷车的车辆外人员在轻型货车或篷车与行人或牲畜碰撞交通事故中的损伤,nhd,1
未特指的轻型货车或篷车乘员在轻型货车或篷车与行人或牲畜碰撞交通事故中的损伤,nhd,1
重型运输车的车辆外人员在重型运输车与两轮或三轮机动车碰撞非交通事故中的损伤,nhd,1
未特指的重型运输车乘员在重型运输车与两轮或三轮机动车碰撞非交通事故中的损伤,nhd,1
公共汽车的车辆外人员在公共汽车与小汽车、轻型货车或篷车碰撞交通事故中的损伤,nhd,1
未特指的公共汽车乘员在公共汽车与小汽车、轻型货车或篷车碰撞交通事故中的损伤,nhd,1
公共汽车的车辆外人员在公共汽车与重型运输车或公共汽车碰撞非交通事故中的损伤,nhd,1
未特指的公共汽车乘员在公共汽车与重型运输车或公共汽车碰撞非交通事故中的损伤,nhd,1
"作用于自主神经系统的其他药物的中毒及暴露于该类药物,意图不确定,未特指场所",nhd,1
"与有害事件有关的综合医院和个人使用的装置,假体和其他植入物、材料和附件装置",nhd,1
"与有害事件有关的综合医院和个人使用的装置,手术器械、材料和装置(包括缝线)",nhd,1
"肢体截肢术作为病人异常反应或以后并发症的原因,而在操作当时并未提及意外事故",nhd,1
消化道多发息肉综合征(Cronkhite-Canda)(M82210/0),nhd,1
非交通事故中脚踏车与其他和未特指的机动车辆碰撞造成未特指的骑脚车人员的损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与两轮或三轮机动车碰撞中非交通事故的损伤,nhd,1
未特指三轮机动车乘员在三轮机动车与重型运输车或公共汽车碰撞中非交通事故损伤,nhd,1
非交通事故中小汽车与其他和未特指机动车辆碰撞中造成小汽车的车辆外人员的损伤,nhd,1
轻型货车或篷车的车辆外人员在轻型货车或篷车与脚踏车碰撞造成的非交通事故损伤,nhd,1
交通事故中轻型货车或篷车与两轮或三轮机动车碰撞造成轻型货车或篷车司机的损伤,nhd,1
交通事故中轻型货车或篷车与两轮或三轮机动车碰撞造成轻型货车或篷车乘客的损伤,nhd,1
轻型货车或篷车与火车或铁路车辆碰撞造成的上或下轻型货车或篷车时的人员的损伤,nhd,1
轻型货车或篷车与其他非机动车辆碰撞造成的上或下轻型货车或篷车时的人员的损伤,nhd,1
非交通事故中重型运输车与两轮或三轮机动车碰撞中造成重型运输车辆外人员的损伤,nhd,1
重型运输车车辆外人员在重型运输车与重型运输车或公共汽车碰撞中交通事故的损伤,nhd,1
未特指重型运输车乘员在重型运输车与重型运输车或公共汽车碰撞中交通事故的损伤,nhd,1
非交通事故中重型运输车与其他和未特指机动车辆碰撞造成重型运输车司机的损伤,nhd,1
非交通事故中重型运输车与其他和未特指机动车辆碰撞造成重型运输车乘客的损伤,nhd,1
非交通事故中公共汽车与两轮或三轮机动车碰撞造成未特指的公共汽车乘员的损伤,nhd,1
非交通事故中公共汽车与重型运输车或公共汽车碰撞中公共汽车车辆外人员的损伤,nhd,1
非交通事故公共汽车与其他和未特指机动车辆碰撞造成公共汽车车辆外人员的损伤,nhd,1
未特指的骑摩托车人员在摩托车与小汽车、轻型货车或篷车碰撞交通事故中的损伤,nhd,1
未特指的骑摩托车人员在摩托车与重型运输车或公共汽车碰撞非交通事故中的损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与火车或铁路车辆碰撞非交通事故中的损伤,nhd,1
未特指的三轮机动车乘员在三轮机动车与火车或铁路车辆碰撞非交通事故中的损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与其他非机动车辆碰撞非交通事故中的损伤,nhd,1
未特指的三轮机动车乘员在三轮机动车与其他非机动车辆碰撞非交通事故中的损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与固定或静止物体碰撞非交通事故中的损伤,nhd,1
未特指的三轮机动车乘员在三轮机动车与固定或静止物体碰撞非交通事故中的损伤,nhd,1
小汽车的车辆外人员在小汽车与小汽车、轻型货车或篷车碰撞非交通事故中的损伤,nhd,1
未特指的小汽车乘员在小汽车与小汽车、轻型货车或篷车碰撞非交通事故中的损伤,nhd,1
轻型货车或篷车的车辆外人员在轻型货车或篷车与脚踏车碰撞非交通事故中的损伤,nhd,1
未特指的轻型货车或篷车乘员在轻型货车或篷车与脚踏车碰撞非交通事故中的损伤,nhd,1
重型运输车的车辆外人员在重型运输车与两轮或三轮机动车碰撞交通事故中的损伤,nhd,1
未特指的重型运输车乘员在重型运输车与两轮或三轮机动车碰撞交通事故中的损伤,nhd,1
重型运输车的车辆外人员在重型运输车与火车或铁路车辆碰撞非交通事故中的损伤,nhd,1
未特指的重型运输车乘员在重型运输车与火车或铁路车辆碰撞非交通事故中的损伤,nhd,1
重型运输车的车辆外人员在重型运输车与其他非机动车辆碰撞非交通事故中的损伤,nhd,1
未特指的重型运输车乘员在重型运输车与其他非机动车辆碰撞非交通事故中的损伤,nhd,1
重型运输车的车辆外人员在重型运输车与固定或静止物体碰撞非交通事故中的损伤,nhd,1
未特指的重型运输车乘员在重型运输车与固定或静止物体碰撞非交通事故中的损伤,nhd,1
公共汽车的车辆外人员在公共汽车与重型运输车或公共汽车碰撞交通事故中的损伤,nhd,1
未特指的公共汽车乘员在公共汽车与重型运输车或公共汽车碰撞交通事故中的损伤,nhd,1
"与有害事件有关的普通外科和整形外科装置,假体和其他植入物、材料和附件装置",nhd,1
"与有害事件有关的普通外科和整形外科装置,手术器械、材料和装置(包括缝线)",nhd,1
"与有害事件有关的其他和未特指的医疗装置,假体和其他植入物、材料和附件装置",nhd,1
"与有害事件有关的其他和未特指的医疗装置,手术器械、材料和装置(包括缝线)",nhd,1
"休克治疗作为病人异常反应或以后并发症的原因,而在操作当时并未提及意外事故",nhd,1
为抗白喉-破伤风-百日咳伴有伤寒-副伤寒采取必要的免疫[DTP+TAB],nhd,1
未特指的骑脚踏车人员在脚踏车与小汽车、轻型货车或篷车碰撞在交通事故的损伤,nhd,1
未特指的骑脚踏车人员在脚踏车与重型运输车或公共汽车碰撞中非交通事故的损伤,nhd,1
未特指的骑摩托车人员在摩托车与重型运输车或公共汽车碰撞中非交通事故的损伤,nhd,1
交通事故中摩托车与其他和未特指机动车辆碰撞造成未特指的骑摩托车人员的损伤,nhd,1
未特指三轮机动车乘员在三轮机动车与两轮或三轮机动车碰撞中非交通事故的损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与两轮或三轮机动车碰撞中交通事故的损伤,nhd,1
三轮机动车司机在三轮机动车与小汽车、轻型货车或篷车碰撞中非交通事故的损伤,nhd,1
三轮机动车乘客在三轮机动车与小汽车、轻型货车或篷车碰撞中非交通事故的损伤,nhd,1
淋巴、造血和有关组织动态未定或动态未知的其他特指肿瘤(M80000/1),nhd,1
三轮机动车辆外人员在三轮机动车与固定或静止物体碰撞造成非交通事故中的损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与固定或静止物体碰撞造成交通事故的损伤,nhd,1
非交通事故中三轮机动车在非碰撞性运输事故造成三轮机动车的车辆外人员的损伤,nhd,1
非交通事故中三轮机动车在非碰撞性运输事故造成未特指的三轮机动车乘员的损伤,nhd,1
非交通事故中三轮机动车与其他和未持指机动车辆碰撞造成三轮机动车司机的损伤,nhd,1
非交通事故中三轮机动车与其他和未特指机动车辆碰撞造成三轮机动车乘客的损伤,nhd,1
交通事故中小汽车与小汽车、轻型货车或篷车碰撞中造成小汽车的车辆外人员损伤,nhd,1
交通事故中小汽车与小汽车、轻型货车或篷车碰撞中造成未特指的小汽车乘员损伤,nhd,1
非交通事故中小汽车与重型运输车或公共汽车碰撞中造成小汽车的车辆外人员损伤,nhd,1
非交通事故中小汽车与重型运输车或公共汽车碰撞中造成未特指的小汽车乘员损伤,nhd,1
非交通事故中轻型货车或篷车司机在轻型货车或篷车与行人或牲畜碰撞造成的损伤,nhd,1
非交通事故中轻型货车或篷车乘客在轻型货车或篷车与行人或牲畜碰撞造成的损伤,nhd,1
轻型货车或篷车的乘客在轻型货车或篷车与行人或牲畜碰撞造成的交通事故的损伤,nhd,1
交通事故中轻型货车或篷车与脚踏车碰撞造成轻型货车或篷车的车辆外人员的损伤,nhd,1
交通事故中轻型货车或篷车与脚踏车碰撞造成未特指的轻型货车或篷车乘员的损伤,nhd,1
非交通事故中轻型货车或篷车与火车或铁路车辆碰撞中轻型货车或篷车司机的损伤,nhd,1
非交通事故中轻型货车或篷车与火车或铁路车辆碰撞中轻型货车或篷车乘客的损伤,nhd,1
非交通事故中轻型货车或篷车与其他非机动车辆碰撞中轻型货车或篷车司机的损伤,nhd,1
非交通事故中轻型货车或篷车与其他非机动车辆碰撞中轻型货车或篷车乘客的损伤,nhd,1
轻型货车或篷车与固定或静止物体碰撞造成的上或下轻型货车或篷车时人员的损伤,nhd,1
非交通事故中轻型货车或篷车与其他机动车辆碰撞造成轻型货车或篷车司机的损伤,nhd,1
非交通事故中轻型货车或篷车与其他机动车辆碰撞造成轻型货车或篷车乘客的损伤,nhd,1
交通事故中轻型货车或篷车与其他机动车车辆碰撞造成轻型货车或篷车司机的损伤,nhd,1
非交通事故中重型运输车与两轮或三轮机动车碰撞中未特指重型运输车乘员的损伤,nhd,1
非交通事故中重型运输车与小汽车、轻型货车或篷车碰撞中造成重型运输司机损伤,nhd,1
非交通事故中重型运输车与小汽车、轻型货车或篷车碰撞中造成重型运输乘客损伤,nhd,1
血液和造血器官的其他疾病及涉及免疫机制的某些疾患并发于妊娠、分娩和产褥期,nhd,1
专用全地带车辆或其他主要设计用于越野的机动车辆上的乘员在运输事故中的损伤,nhd,1
重型运输车车辆外人员在重型运输车与火车或铁路车辆碰撞中非交通事故的损伤,nhd,1
未特指重型运输车乘员在重型运输车与火车或铁路车辆碰撞中非交通事故的损伤,nhd,1
重型运输车车辆外人员在重型运输车与其他非机动车辆碰撞中非交通事故的损伤,nhd,1
未特指重型运输车乘员在重型运输车与其他非机动车辆碰撞中非交通事故的损伤,nhd,1
重型运输车车辆外人员在重型运输车与其他非机动车车辆碰撞中交通事故的损伤,nhd,1
未特指重型运输车乘员在重型运输车与其他非机动车车辆碰撞中交通事故的损伤,nhd,1
重型运输车车辆外人员在重型运输车与固定或静止物体碰撞中非交通事故的损伤,nhd,1
未特指重型运输车乘员在重型运输车与固定或静止物体碰撞中非交通事故的损伤,nhd,1
交通事故中重型运输车与其他和未特指机动车辆碰撞造成重型运输车司机的损伤,nhd,1
交通事故中重型运输车与其他和未特指机动车辆碰撞造成重型运输车乘客的损伤,nhd,1
非交通事故中公共汽车与两轮或三轮机动车碰撞造成公共汽车车辆外人员的损伤,nhd,1
交通事故中公共汽车与两轮或三轮机动车碰撞造成未特指的公共汽车乘员的损伤,nhd,1
公共汽车与小汽车、轻型货车或篷车碰撞造成的下或下公共汽车时的人员的损伤,nhd,1
非交通事故中公共汽车与火车或铁路车辆碰撞造成未特指的公共汽车乘员的损伤,nhd,1
非交通事故中公共汽车与其他非机动车辆碰撞造成未特指的公共汽车乘员的损伤,nhd,1
交通事故中公共汽车与其他和未特指机动车辆碰撞造成公共汽车车辆外员的损伤,nhd,1
骑手或乘员在与小汽车、轻型货车、篷车、重型运输车或公共汽车碰撞中的损伤,nhd,1
未特指的骑摩托车人员在摩托车与重型运输车或公共汽车碰撞交通事故中的损伤,nhd,1
三轮机动车的车辆外人员在三轮机动车与火车或铁路车辆碰撞交通事故中的损伤,nhd,1
未特指的三轮机动车乘员在三轮机动车与火车或铁路车辆碰撞交通事故中的损伤,nhd,1
